quote_date,success,message,kappa,theta,sigma,rho,v0,rmse_price,mae_price,n_points
2017-05-16,True,`ftol` termination condition is satisfied.,2.701948112318349,0.04075642730655007,0.7873035601219629,-0.7606565212304676,0.004502865540785731,0.543679077052125,0.40438762221493413,59
2017-05-17,True,`xtol` termination condition is satisfied.,2.7167431514060736,0.04423462549925848,0.8870272005674272,-0.7728200299001965,0.01395942340674067,1.199245153000047,0.8227606270441506,59
2017-05-18,True,`ftol` termination condition is satisfied.,2.8911018537952478,0.04277281842440478,0.8643316315743007,-0.7770662440598674,0.011522477201665982,0.9166508498132558,0.6141662454824601,59
2017-05-19,True,`xtol` termination condition is satisfied.,2.4212771070772656,0.043987239867143785,0.7375352407666307,-0.7833041338522683,0.007217919236150856,0.5374576045548469,0.38782317145557205,59
2017-05-22,True,`ftol` termination condition is satisfied.,2.6271059011161615,0.04209261918595642,0.7669415382013921,-0.7833019649426104,0.005409834370368277,0.4879427481961014,0.33999921718162507,59
2017-05-23,True,`xtol` termination condition is satisfied.,2.5850818573916685,0.04174905726242495,0.7628635309268978,-0.7837834803838919,0.005450751112810934,0.43125637619049056,0.30305210781213643,59
2017-05-24,True,`ftol` termination condition is satisfied.,2.541048480822669,0.041285900212129543,0.7391397212505079,-0.7832084264088105,0.00478008959111119,0.4452987424504458,0.316438710919588,59
2017-05-25,True,`xtol` termination condition is satisfied.,2.470169015358526,0.04154549126674423,0.7585786006298391,-0.7817982715573749,0.004543770934313194,0.41601659634220767,0.31314459056009997,59
2017-05-26,True,`ftol` termination condition is satisfied.,2.4388241320011854,0.04279440361629812,0.7630110294956917,-0.7814865904049033,0.004208368431987911,0.4143657395448938,0.3031153173437013,59
2017-05-30,True,`ftol` termination condition is satisfied.,2.543308505161772,0.04247973136171759,0.7667775432011336,-0.7855946422997347,0.004783820180791827,0.39837693232930127,0.30294559662983694,59
2017-05-31,True,`ftol` termination condition is satisfied.,2.328858032354842,0.044183687306312586,0.7444198905822905,-0.788671333911247,0.005039659050237043,0.4329844805210718,0.33699575586739383,59
